date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-06-27,25,24,0.0,13.7,6,89,08:33 PM,06:59 AM,05:52 AM,07:17 PM,21,27,27,25,21,9,77,0.0,1018,25,10,79,15,96822
2010-06-28,26,24,0.0,13.7,7,82,09:12 PM,07:52 AM,05:52 AM,07:17 PM,21,27,27,25,23,16,77,0.0,1017,26,10,71,16,96822
2010-06-29,25,25,0.0,13.7,7,74,09:47 PM,08:44 AM,05:52 AM,07:17 PM,21,27,27,25,33,8,76,0.0,1018,25,10,75,23,96822
2010-06-30,26,25,0.0,13.7,7,67,10:20 PM,09:34 AM,05:53 AM,07:18 PM,20,27,27,25,38,5,75,0.0,1018,26,10,73,27,96822
2010-07-01,25,25,0.0,13.7,7,64,10:52 PM,10:23 AM,05:53 AM,07:18 PM,21,27,27,25,40,23,79,0.0,1019,25,10,71,28,96822
2010-07-02,26,25,0.0,13.7,7,57,11:25 PM,11:12 AM,05:53 AM,07:18 PM,21,27,27,25,38,19,78,0.1,1020,26,10,67,27,96822
2010-07-03,25,25,0.0,13.6,6,50,11:58 PM,12:00 PM,05:54 AM,07:18 PM,21,27,27,25,38,23,78,0.0,1018,25,10,68,27,96822
2010-07-04,25,25,0.0,13.6,7,42,No moonrise,12:51 PM,05:54 AM,07:18 PM,20,27,27,25,33,3,75,0.0,1019,25,10,65,23,96822
2010-07-05,25,25,0.0,13.6,6,35,12:33 AM,01:44 PM,05:54 AM,07:18 PM,21,27,27,25,33,18,77,0.0,1018,25,10,66,24,96822
2010-07-06,25,25,0.0,13.6,6,28,01:12 AM,02:39 PM,05:55 AM,07:18 PM,21,27,27,25,32,15,78,0.2,1017,25,10,68,22,96822
2010-07-07,25,24,0.0,13.6,6,21,01:56 AM,03:39 PM,05:55 AM,07:18 PM,21,27,27,25,29,18,78,0.1,1016,25,10,60,21,96822
2010-07-08,26,25,0.0,13.6,7,13,02:46 AM,04:39 PM,05:55 AM,07:18 PM,20,27,27,25,33,20,76,0.0,1017,26,10,70,24,96822
2010-07-09,26,24,0.0,13.6,6,6,03:43 AM,05:40 PM,05:56 AM,07:17 PM,20,27,27,25,37,36,77,0.2,1018,26,10,68,27,96822
2010-07-10,25,25,0.0,13.6,6,0,04:46 AM,06:37 PM,05:56 AM,07:17 PM,20,27,27,25,39,19,74,0.0,1018,25,10,65,28,96822
2010-07-11,25,24,0.0,13.6,7,0,05:52 AM,07:32 PM,05:57 AM,07:17 PM,20,27,27,25,32,29,72,0.0,1016,25,10,66,23,96822
2010-07-12,26,24,0.0,13.6,6,1,06:59 AM,08:21 PM,05:57 AM,07:17 PM,20,27,27,25,21,10,74,0.0,1016,26,10,66,15,96822
2010-07-13,25,24,0.0,13.6,6,8,08:04 AM,09:06 PM,05:57 AM,07:17 PM,20,27,27,25,16,22,75,0.0,1016,25,10,61,12,96822
2010-07-14,25,24,0.0,13.6,7,16,09:08 AM,09:48 PM,05:58 AM,07:17 PM,20,27,27,25,21,13,74,0.0,1016,25,10,56,14,96822
2010-07-15,26,25,0.0,13.6,7,23,10:09 AM,10:28 PM,05:58 AM,07:17 PM,21,27,27,25,24,7,76,0.0,1016,26,10,58,16,96822
2010-07-16,26,25,0.0,13.6,7,30,11:10 AM,11:08 PM,05:59 AM,07:16 PM,22,28,28,25,31,29,80,0.0,1016,26,10,63,22,96822
2010-07-17,25,25,0.0,13.6,6,37,12:10 PM,11:50 PM,05:59 AM,07:16 PM,22,27,27,25,36,35,80,0.3,1017,25,10,63,25,96822
2010-07-18,26,25,0.0,13.6,7,45,01:10 PM,No moonset,05:59 AM,07:16 PM,21,27,27,25,35,22,77,0.0,1017,26,10,63,25,96822
2010-07-19,25,25,0.0,13.2,7,52,02:09 PM,12:33 AM,06:00 AM,07:16 PM,20,27,27,25,30,14,76,0.1,1017,25,10,66,22,96822
2010-07-20,26,25,0.0,13.2,7,59,03:08 PM,01:20 AM,06:00 AM,07:15 PM,21,28,28,25,27,6,78,0.0,1017,26,10,73,20,96822
2010-07-21,26,25,0.0,13.2,7,66,04:04 PM,02:10 AM,06:00 AM,07:15 PM,22,28,28,26,26,8,79,0.0,1018,26,10,85,18,96822
2010-07-22,26,25,0.0,11.6,7,74,04:57 PM,03:03 AM,06:01 AM,07:15 PM,20,27,27,25,36,14,75,0.3,1018,26,10,71,26,96822
2010-07-23,26,25,0.0,11.6,7,81,05:47 PM,03:57 AM,06:01 AM,07:14 PM,22,28,28,25,28,12,79,0.0,1017,26,10,66,20,96822
2010-07-24,26,25,0.0,11.6,7,88,06:30 PM,04:52 AM,06:02 AM,07:14 PM,22,28,28,26,31,14,80,0.0,1018,26,10,77,21,96822
2010-07-25,26,25,0.0,11.6,7,96,07:11 PM,05:46 AM,06:02 AM,07:14 PM,21,28,28,26,30,25,78,0.0,1019,26,10,65,22,96822
2010-07-26,26,25,0.0,11.6,7,100,07:47 PM,06:38 AM,06:02 AM,07:13 PM,20,27,27,25,30,23,75,0.0,1018,26,10,64,22,96822
2010-07-27,26,25,0.0,11.6,7,90,08:21 PM,07:29 AM,06:03 AM,07:13 PM,21,27,27,25,18,8,76,0.0,1017,26,10,86,12,96822
2010-07-28,26,24,0.0,11.6,7,83,08:53 PM,08:18 AM,06:03 AM,07:12 PM,20,27,27,25,25,16,76,0.0,1016,26,10,69,17,96822
2010-07-29,26,24,0.0,11.6,7,75,09:26 PM,09:06 AM,06:04 AM,07:12 PM,20,27,27,25,30,21,74,0.1,1017,26,10,72,22,96822
2010-07-30,27,25,0.0,11.6,7,68,09:58 PM,09:55 AM,06:04 AM,07:11 PM,20,27,27,25,37,15,73,0.0,1018,27,10,78,26,96822
2010-07-31,26,25,0.0,11.6,7,64,10:32 PM,10:44 AM,06:04 AM,07:11 PM,19,27,27,25,38,9,70,0.0,1018,26,10,67,28,96822
2010-08-01,26,24,0.0,11.6,6,54,11:09 PM,11:35 AM,06:05 AM,07:10 PM,20,27,27,25,37,27,74,0.2,1016,26,10,65,27,96822
2010-08-02,26,24,0.0,11.6,7,46,11:50 PM,12:28 PM,06:05 AM,07:10 PM,20,27,27,25,34,21,74,0.2,1016,26,10,64,25,96822
2010-08-03,26,24,0.0,11.6,6,39,No moonrise,01:25 PM,06:05 AM,07:09 PM,21,27,27,25,33,41,76,0.0,1017,26,10,63,25,96822
2010-08-04,26,24,0.0,11.6,7,32,12:35 AM,02:23 PM,06:06 AM,07:09 PM,20,27,27,25,31,26,74,0.1,1018,26,10,64,23,96822
2010-08-05,26,24,0.0,11.6,7,24,01:28 AM,03:22 PM,06:06 AM,07:08 PM,20,27,27,25,27,22,75,0.0,1017,26,10,65,20,96822
2010-08-06,27,24,0.0,11.6,7,17,02:26 AM,04:20 PM,06:07 AM,07:07 PM,21,27,27,25,22,30,78,0.0,1017,27,10,72,16,96822
2010-08-07,27,25,0.0,11.6,6,10,03:30 AM,05:17 PM,06:07 AM,07:07 PM,22,28,28,26,28,25,79,0.4,1017,27,10,70,20,96822
2010-08-08,26,24,0.0,11.6,7,3,04:36 AM,06:08 PM,06:07 AM,07:06 PM,21,27,27,25,30,27,78,0.1,1018,26,10,69,21,96822
2010-08-09,26,24,0.0,11.6,7,0,05:43 AM,06:56 PM,06:08 AM,07:06 PM,20,27,27,25,33,13,72,0.0,1018,26,10,75,23,96822
2010-08-10,26,24,0.0,11.6,7,0,06:49 AM,07:40 PM,06:08 AM,07:05 PM,19,27,27,25,36,5,69,0.0,1018,26,10,73,26,96822
2010-08-11,27,25,0.0,11.6,7,4,07:53 AM,08:22 PM,06:08 AM,07:04 PM,20,27,27,25,34,12,72,0.0,1017,27,10,77,24,96822
2010-08-12,27,24,0.0,11.6,7,12,08:56 AM,09:04 PM,06:09 AM,07:03 PM,20,27,27,25,29,26,75,0.1,1018,27,10,70,21,96822
2010-08-13,27,25,0.0,11.6,7,19,09:59 AM,09:47 PM,06:09 AM,07:03 PM,21,27,27,25,30,25,75,0.0,1018,27,10,68,22,96822
2010-08-14,26,24,0.0,11.6,7,26,11:00 AM,10:30 PM,06:09 AM,07:02 PM,19,27,27,25,27,22,71,0.1,1018,26,10,62,20,96822
2010-08-15,26,24,0.0,10.3,6,33,12:02 PM,11:18 PM,06:10 AM,07:01 PM,19,27,27,25,27,20,70,0.3,1018,26,10,64,20,96822
2010-08-16,26,24,0.0,11.6,7,41,01:02 PM,No moonset,06:10 AM,07:01 PM,20,27,27,25,25,18,74,0.1,1018,26,10,64,18,96822
2010-08-17,26,24,0.0,11.6,7,48,02:00 PM,12:07 AM,06:10 AM,07:00 PM,20,27,27,25,21,19,73,0.0,1017,26,10,70,16,96822
2010-08-18,27,24,0.0,11.6,7,55,02:54 PM,12:59 AM,06:11 AM,06:59 PM,20,27,27,25,22,9,74,0.1,1017,27,10,74,15,96822
2010-08-19,26,24,0.0,11.6,7,63,03:44 PM,01:53 AM,06:11 AM,06:58 PM,20,27,27,25,30,18,74,0.1,1018,26,10,72,22,96822
2010-08-20,26,24,0.0,11.6,7,70,04:29 PM,02:48 AM,06:11 AM,06:57 PM,19,27,27,25,34,22,71,0.1,1017,26,10,66,25,96822
2010-08-21,26,24,0.0,11.6,7,77,05:11 PM,03:42 AM,06:12 AM,06:57 PM,20,27,27,25,34,27,71,0.0,1017,26,10,63,24,96822
2010-08-22,26,24,0.0,11.6,6,84,05:48 PM,04:34 AM,06:12 AM,06:56 PM,20,27,27,25,31,22,72,0.2,1017,26,10,71,23,96822
2010-08-23,26,25,0.0,11.6,7,92,06:22 PM,05:25 AM,06:12 AM,06:55 PM,20,27,27,25,30,16,72,0.0,1017,26,10,65,21,96822
2010-08-24,26,24,0.0,11.6,7,99,06:56 PM,06:14 AM,06:12 AM,06:54 PM,20,27,27,25,28,19,74,0.0,1016,26,10,69,20,96822
2010-08-25,26,24,0.0,11.6,6,100,07:28 PM,07:03 AM,06:13 AM,06:53 PM,20,27,27,25,26,19,74,0.4,1017,26,10,68,19,96822
2010-08-26,26,24,0.0,11.6,7,87,08:00 PM,07:51 AM,06:13 AM,06:52 PM,21,27,27,25,34,32,76,0.4,1017,26,10,69,25,96822
2010-08-27,26,24,0.0,11.6,7,79,08:33 PM,08:40 AM,06:13 AM,06:52 PM,21,27,27,25,32,23,75,0.2,1018,26,10,64,23,96822
2010-08-28,27,24,0.0,11.6,7,72,09:09 PM,09:31 AM,06:14 AM,06:51 PM,21,28,28,26,29,31,77,0.0,1018,27,10,78,20,96822
2010-08-29,26,25,0.0,11.6,7,65,09:48 PM,10:22 AM,06:14 AM,06:50 PM,21,27,27,25,35,33,76,0.1,1018,26,10,65,25,96822
2010-08-30,26,24,0.0,11.6,7,57,10:31 PM,11:17 AM,06:14 AM,06:49 PM,20,27,27,25,28,7,72,0.0,1019,26,10,64,21,96822
2010-08-31,27,24,0.0,11.6,7,54,11:19 PM,12:12 PM,06:14 AM,06:48 PM,20,27,27,25,25,15,73,0.1,1019,27,10,70,18,96822
2010-09-01,26,24,0.0,11.6,6,37,No moonrise,01:10 PM,06:15 AM,06:47 PM,20,27,27,25,22,26,76,0.8,1018,26,10,64,16,96822
2010-09-02,26,24,0.0,11.6,6,29,12:13 AM,02:07 PM,06:15 AM,06:46 PM,20,27,27,25,20,17,75,0.4,1017,26,10,49,14,96822
2010-09-03,26,24,0.0,11.6,7,22,01:13 AM,03:02 PM,06:15 AM,06:45 PM,20,27,27,25,27,18,74,0.7,1018,26,10,69,20,96822
2010-09-04,26,24,0.0,11.6,7,14,02:16 AM,03:55 PM,06:15 AM,06:44 PM,20,27,27,25,30,18,73,0.0,1018,26,10,64,22,96822
2010-09-05,26,24,0.0,11.6,7,7,03:21 AM,04:43 PM,06:16 AM,06:43 PM,20,27,27,25,28,18,73,0.1,1016,26,10,66,20,96822
2010-09-06,26,24,0.0,11.6,7,0,04:26 AM,05:29 PM,06:16 AM,06:42 PM,20,27,27,25,26,16,75,0.1,1016,26,10,65,19,96822
2010-09-07,26,24,0.0,11.6,7,0,05:32 AM,06:12 PM,06:16 AM,06:42 PM,20,27,27,25,29,18,75,0.3,1017,26,10,65,21,96822
2010-09-08,26,24,0.0,11.6,7,0,06:36 AM,06:55 PM,06:16 AM,06:41 PM,20,27,27,25,28,8,73,0.0,1018,26,10,62,20,96822
2010-09-09,26,24,0.0,11.6,7,1,07:40 AM,07:39 PM,06:17 AM,06:40 PM,20,27,27,25,25,25,74,0.1,1017,26,10,68,18,96822
2010-09-10,27,24,0.0,11.6,7,8,08:43 AM,08:23 PM,06:17 AM,06:39 PM,21,28,28,25,21,19,77,0.0,1016,27,10,72,15,96822
2010-09-11,27,24,0.0,11.6,7,16,09:47 AM,09:10 PM,06:17 AM,06:38 PM,21,28,28,26,24,11,75,0.0,1016,27,10,73,17,96822
2010-09-12,27,24,0.0,11.6,7,23,10:50 AM,10:01 PM,06:17 AM,06:37 PM,20,27,27,25,25,12,72,0.0,1017,27,10,70,19,96822
2010-09-13,27,24,0.0,11.6,7,31,11:51 AM,10:53 PM,06:18 AM,06:36 PM,20,27,27,25,26,14,72,0.0,1017,27,10,77,19,96822
2010-09-14,27,24,0.0,11.6,7,38,12:48 PM,11:48 PM,06:18 AM,06:35 PM,20,27,27,25,26,12,73,0.1,1017,27,10,77,19,96822
2010-09-15,27,25,0.0,11.6,7,46,01:40 PM,No moonset,06:18 AM,06:34 PM,20,27,27,25,33,15,71,0.2,1017,27,10,77,24,96822
2010-09-16,27,25,0.0,11.6,7,53,02:27 PM,12:43 AM,06:18 AM,06:33 PM,19,27,27,25,33,16,69,0.0,1017,27,10,76,24,96822
2010-09-17,27,24,0.0,11.6,7,61,03:10 PM,01:37 AM,06:19 AM,06:32 PM,19,27,27,25,32,8,69,0.0,1017,27,10,71,24,96822
2010-09-18,26,24,0.0,11.6,6,68,03:49 PM,02:29 AM,06:19 AM,06:31 PM,21,27,27,25,29,36,76,0.4,1017,26,10,57,21,96822
2010-09-19,27,25,0.0,11.6,6,76,04:24 PM,03:21 AM,06:19 AM,06:30 PM,22,28,28,26,25,50,81,0.2,1017,27,10,43,18,96822
2010-09-20,27,25,0.0,11.6,7,84,04:57 PM,04:10 AM,06:19 AM,06:29 PM,21,28,28,26,28,28,76,0.1,1017,27,10,55,20,96822
2010-09-21,27,25,0.0,11.6,7,91,05:30 PM,04:59 AM,06:20 AM,06:28 PM,21,28,28,26,26,20,76,0.1,1015,27,10,61,19,96822
2010-09-22,27,24,0.0,11.6,7,99,06:02 PM,05:48 AM,06:20 AM,06:27 PM,22,28,28,25,22,32,80,0.6,1015,27,10,63,16,96822
2010-09-23,27,24,0.0,11.6,7,100,06:35 PM,06:37 AM,06:20 AM,06:26 PM,21,27,27,25,22,22,76,0.0,1016,27,10,61,16,96822
2010-09-24,27,24,0.0,11.6,7,86,07:11 PM,07:27 AM,06:20 AM,06:25 PM,21,27,27,25,24,15,75,0.0,1016,27,10,65,17,96822
2010-09-25,27,24,0.0,11.6,7,79,07:49 PM,08:18 AM,06:21 AM,06:24 PM,20,27,27,25,27,9,73,0.0,1016,27,10,60,19,96822
2010-09-26,27,24,0.0,11.6,7,71,08:30 PM,09:12 AM,06:21 AM,06:23 PM,20,27,27,25,20,19,73,0.3,1014,27,10,70,14,96822
2010-09-27,27,24,0.0,11.6,7,64,09:17 PM,10:07 AM,06:21 AM,06:22 PM,20,27,27,25,12,13,73,0.0,1014,27,10,86,9,96822
2010-09-28,27,24,0.0,11.6,7,56,10:08 PM,11:03 AM,06:21 AM,06:21 PM,20,27,27,25,14,6,72,0.0,1014,27,10,46,10,96822
2010-09-29,27,23,0.0,10.2,6,48,11:04 PM,11:59 AM,06:22 AM,06:20 PM,20,27,27,25,6,30,74,2.0,1014,27,10,164,5,96822
2010-09-30,26,24,0.0,11.6,6,41,No moonrise,12:53 PM,06:22 AM,06:20 PM,21,27,27,25,15,17,76,1.4,1014,26,10,154,11,96822
2010-10-01,25,24,0.0,11.6,6,39,12:04 AM,01:45 PM,06:22 AM,06:19 PM,20,27,27,25,20,29,77,1.1,1016,25,10,61,14,96822
2010-10-02,26,24,0.0,11.6,7,32,01:06 AM,02:33 PM,06:23 AM,06:18 PM,20,27,27,25,24,23,75,0.1,1018,26,10,55,17,96822
2010-10-03,27,24,0.0,11.6,7,25,02:09 AM,03:19 PM,06:23 AM,06:17 PM,21,27,27,26,32,17,74,0.1,1017,27,10,79,23,96822
2010-10-04,27,25,0.0,11.6,6,18,03:12 AM,04:02 PM,06:23 AM,06:16 PM,21,28,28,26,33,17,74,0.3,1016,27,10,86,23,96822
2010-10-05,27,25,0.0,11.6,7,10,04:15 AM,04:45 PM,06:23 AM,06:15 PM,22,28,28,26,31,17,77,0.1,1017,27,10,81,22,96822
2010-10-06,27,25,0.0,11.6,7,3,05:18 AM,05:28 PM,06:24 AM,06:14 PM,20,27,27,26,25,9,72,0.0,1017,27,10,71,18,96822
2010-10-07,27,24,0.0,11.6,7,0,06:22 AM,06:11 PM,06:24 AM,06:13 PM,19,27,27,25,20,0,70,0.0,1015,27,10,84,15,96822
2010-10-08,27,24,0.0,11.6,7,0,07:27 AM,06:58 PM,06:24 AM,06:12 PM,20,27,27,25,20,3,71,0.1,1015,27,10,84,14,96822
2010-10-09,27,24,0.0,11.6,7,4,08:31 AM,07:49 PM,06:25 AM,06:12 PM,20,27,27,25,30,14,71,0.1,1018,27,10,75,22,96822
2010-10-10,27,25,0.0,10.2,6,11,09:35 AM,08:42 PM,06:25 AM,06:11 PM,20,27,27,25,35,25,74,0.2,1019,27,10,71,25,96822
2010-10-11,27,25,0.0,11.6,7,18,10:35 AM,09:38 PM,06:25 AM,06:10 PM,20,27,27,26,32,21,72,0.2,1016,27,10,74,23,96822
2010-10-12,27,25,0.0,11.6,7,26,11:31 AM,10:34 PM,06:26 AM,06:09 PM,20,27,27,25,26,11,73,0.2,1015,27,10,71,19,96822
2010-10-13,26,24,0.0,11.6,7,33,12:21 PM,11:30 PM,06:26 AM,06:08 PM,20,27,27,25,26,10,71,0.2,1016,26,10,78,18,96822
2010-10-14,27,25,0.0,11.6,7,40,01:07 PM,No moonset,06:26 AM,06:07 PM,20,27,27,26,23,11,72,0.2,1017,27,10,85,17,96822
2010-10-15,27,24,0.0,11.6,7,48,01:47 PM,12:23 AM,06:27 AM,06:07 PM,20,27,27,25,25,18,73,0.2,1017,27,10,78,18,96822
2010-10-16,26,24,0.0,11.6,7,55,02:23 PM,01:16 AM,06:27 AM,06:06 PM,19,27,27,25,28,9,71,0.2,1017,26,10,73,20,96822
2010-10-17,26,24,0.0,11.6,7,62,02:58 PM,02:06 AM,06:28 AM,06:05 PM,20,27,27,25,25,17,72,0.1,1018,26,10,71,18,96822
2010-10-18,27,24,0.0,11.6,7,69,03:31 PM,02:55 AM,06:28 AM,06:04 PM,19,27,27,25,12,8,71,0.3,1018,27,10,65,9,96822
2010-10-19,26,23,0.0,11.6,7,77,04:03 PM,03:44 AM,06:28 AM,06:04 PM,20,26,26,25,17,3,74,0.0,1016,26,10,34,12,96822
2010-10-20,27,23,0.0,11.6,7,84,04:36 PM,04:32 AM,06:29 AM,06:03 PM,21,27,27,25,17,20,77,0.1,1017,27,10,55,12,96822
2010-10-21,27,25,0.0,11.6,6,91,05:11 PM,05:22 AM,06:29 AM,06:02 PM,22,28,28,26,12,26,80,0.4,1018,27,10,73,8,96822
2010-10-22,28,24,0.0,11.6,7,98,05:48 PM,06:13 AM,06:30 AM,06:01 PM,22,28,28,26,17,12,79,0.1,1018,28,10,78,12,96822
2010-10-23,27,24,0.0,11.6,7,100,06:29 PM,07:07 AM,06:30 AM,06:01 PM,21,28,28,26,23,7,75,0.0,1018,27,10,78,16,96822
2010-10-24,27,24,0.0,11.6,7,87,07:15 PM,08:02 AM,06:30 AM,06:00 PM,20,27,27,25,32,13,72,0.0,1019,27,10,80,23,96822
2010-10-25,26,25,0.0,5.7,6,80,08:05 PM,08:59 AM,06:31 AM,05:59 PM,21,27,27,25,41,49,75,0.0,1018,26,10,77,29,96822
2010-10-26,27,25,0.0,7.2,6,72,09:00 PM,09:55 AM,06:31 AM,05:59 PM,21,28,28,26,43,49,76,0.0,1017,27,10,74,31,96822
2010-10-27,27,25,0.0,8.7,7,65,09:58 PM,10:50 AM,06:32 AM,05:58 PM,21,28,28,26,44,37,75,0.2,1017,27,10,67,31,96822
2010-10-28,27,25,0.0,8.7,7,58,10:58 PM,11:42 AM,06:32 AM,05:57 PM,21,28,28,26,39,19,75,0.4,1018,27,10,68,28,96822
2010-10-29,26,25,0.0,8.7,6,51,11:59 PM,12:29 PM,06:33 AM,05:57 PM,21,27,27,25,31,44,77,0.6,1018,26,10,66,23,96822
2010-10-30,26,24,0.0,8.7,7,43,No moonrise,01:15 PM,06:33 AM,05:56 PM,21,27,27,25,26,35,76,0.5,1017,26,10,71,19,96822
2010-10-31,26,24,0.0,8.7,7,39,01:00 AM,01:57 PM,06:34 AM,05:56 PM,20,27,27,25,20,22,76,0.1,1017,26,10,72,14,96822
2010-11-01,26,24,0.0,8.7,6,22,02:01 AM,02:38 PM,06:34 AM,05:55 PM,21,27,27,25,18,37,79,1.0,1018,26,10,78,13,96822
2010-11-02,26,24,0.0,8.7,7,15,03:02 AM,03:19 PM,06:35 AM,05:55 PM,20,27,27,25,16,11,76,0.0,1019,26,10,35,11,96822
2010-11-03,24,23,0.0,4.2,5,7,04:03 AM,04:01 PM,06:35 AM,05:54 PM,20,26,26,24,25,66,81,0.6,1018,24,9,38,18,96822
2010-11-04,25,24,0.0,4.2,5,0,05:06 AM,04:46 PM,06:36 AM,05:54 PM,21,26,26,24,41,81,80,0.7,1018,25,10,57,30,96822
2010-11-05,26,24,0.0,5.7,5,0,06:10 AM,05:35 PM,06:36 AM,05:53 PM,21,27,27,25,39,70,79,0.7,1018,26,10,66,28,96822
2010-11-06,26,24,0.0,8.7,6,0,07:14 AM,06:26 PM,06:37 AM,05:53 PM,21,27,27,25,35,49,79,0.5,1018,26,10,74,25,96822
2010-11-07,26,24,0.0,8.7,7,0,08:17 AM,07:22 PM,06:37 AM,05:52 PM,20,27,27,25,36,15,74,0.1,1020,26,10,74,26,96822
2010-11-08,26,25,0.0,8.7,7,8,09:17 AM,08:19 PM,06:38 AM,05:52 PM,20,27,27,25,34,7,72,0.1,1018,26,10,85,24,96822
2010-11-09,27,24,0.0,8.7,7,15,10:11 AM,09:17 PM,06:39 AM,05:52 PM,19,27,27,25,17,4,69,0.1,1015,27,10,85,12,96822
2010-11-10,26,24,0.0,8.7,7,23,10:59 AM,10:13 PM,06:39 AM,05:51 PM,20,27,27,25,23,13,74,0.4,1016,26,10,86,16,96822
2010-11-11,26,24,0.0,8.7,7,30,11:42 AM,11:07 PM,06:40 AM,05:51 PM,20,27,27,25,27,15,73,0.0,1018,26,10,84,19,96822
2010-11-12,26,24,0.0,8.7,7,38,12:21 PM,11:58 PM,06:40 AM,05:51 PM,20,27,27,25,27,22,75,0.1,1018,26,10,82,19,96822
2010-11-13,26,24,0.0,8.7,7,45,12:56 PM,No moonset,06:41 AM,05:50 PM,21,27,27,25,23,26,78,0.2,1017,26,10,91,16,96822
2010-11-14,27,24,0.0,8.7,6,53,01:30 PM,12:48 AM,06:41 AM,05:50 PM,21,27,27,25,21,32,79,0.4,1017,27,10,95,14,96822
2010-11-15,26,24,0.0,8.7,6,60,02:02 PM,01:37 AM,06:42 AM,05:50 PM,21,27,27,25,31,32,77,0.2,1017,26,10,88,22,96822
2010-11-16,26,24,0.0,8.7,7,68,02:34 PM,02:25 AM,06:43 AM,05:49 PM,20,26,26,25,19,10,75,0.0,1016,26,10,80,14,96822
2010-11-17,26,23,0.0,7.2,5,76,03:09 PM,03:15 AM,06:43 AM,05:49 PM,19,26,26,24,6,38,74,0.0,1014,26,10,146,4,96822
2010-11-18,26,23,0.0,7.2,5,83,03:45 PM,04:05 AM,06:44 AM,05:49 PM,20,26,26,24,12,46,77,2.7,1014,26,10,184,8,96822
2010-11-19,26,23,0.0,8.7,7,91,04:25 PM,04:58 AM,06:45 AM,05:49 PM,20,26,26,25,17,18,76,0.5,1014,26,10,260,12,96822
2010-11-20,25,24,0.0,8.7,6,98,05:09 PM,05:53 AM,06:45 AM,05:49 PM,20,26,26,24,13,33,78,0.2,1014,25,10,81,9,96822
2010-11-21,25,23,0.0,8.7,6,100,05:59 PM,06:50 AM,06:46 AM,05:49 PM,20,26,26,24,14,19,77,0.1,1016,25,10,51,10,96822
2010-11-22,26,22,0.0,8.7,6,87,06:53 PM,07:48 AM,06:47 AM,05:48 PM,19,26,26,24,11,16,76,0.1,1017,26,10,30,7,96822
2010-11-23,26,23,0.0,8.7,6,79,07:52 PM,08:44 AM,06:47 AM,05:48 PM,20,26,26,24,17,22,78,0.0,1016,26,10,63,12,96822
2010-11-24,26,24,0.0,8.7,7,72,08:53 PM,09:38 AM,06:48 AM,05:48 PM,21,27,27,25,29,33,79,0.7,1017,26,10,71,20,96822
2010-11-25,25,24,0.0,8.7,6,64,09:54 PM,10:28 AM,06:48 AM,05:48 PM,20,26,26,25,38,22,74,0.2,1016,25,10,74,27,96822
2010-11-26,25,24,0.0,8.7,6,57,10:55 PM,11:14 AM,06:49 AM,05:48 PM,19,26,26,24,37,8,72,0.0,1016,25,10,76,27,96822
2010-11-27,25,24,0.0,8.7,6,49,11:55 PM,11:57 AM,06:50 AM,05:48 PM,18,26,26,24,35,19,69,0.1,1015,25,10,80,25,96822
2010-11-28,25,24,0.0,8.7,5,41,No moonrise,12:37 PM,06:50 AM,05:48 PM,20,26,26,24,25,45,77,1.2,1013,25,10,77,18,96822
2010-11-29,26,24,0.0,8.7,6,34,12:54 AM,01:17 PM,06:51 AM,05:48 PM,20,26,26,24,15,28,77,0.5,1014,26,10,80,11,96822
2010-11-30,26,24,0.0,8.7,6,26,01:53 AM,01:57 PM,06:52 AM,05:48 PM,21,27,27,25,23,35,79,0.2,1016,26,10,74,16,96822
2010-12-01,26,24,0.0,8.7,7,25,02:53 AM,02:39 PM,06:52 AM,05:49 PM,20,27,27,25,36,21,76,0.8,1017,26,10,83,26,96822
2010-12-02,25,24,0.0,8.7,6,18,03:55 AM,03:25 PM,06:53 AM,05:49 PM,20,26,26,25,41,46,77,0.2,1017,25,10,78,29,96822
2010-12-03,25,24,0.0,8.7,6,11,04:57 AM,04:14 PM,06:54 AM,05:49 PM,19,26,26,24,43,41,72,0.3,1017,25,10,81,31,96822
2010-12-04,25,23,0.0,8.7,6,4,06:00 AM,05:08 PM,06:54 AM,05:49 PM,17,26,26,24,39,5,66,0.0,1017,25,10,82,28,96822
2010-12-05,25,23,0.0,8.7,6,0,07:00 AM,06:04 PM,06:55 AM,05:49 PM,16,25,25,24,23,0,62,0.0,1016,25,10,86,16,96822
2010-12-06,25,21,0.0,8.7,6,0,07:57 AM,07:02 PM,06:56 AM,05:49 PM,16,25,25,23,7,1,67,0.0,1016,25,10,86,5,96822
2010-12-07,25,20,0.0,8.7,6,4,08:49 AM,08:00 PM,06:56 AM,05:50 PM,16,24,24,23,5,6,66,0.1,1015,25,10,170,3,96822
2010-12-08,25,21,0.0,8.7,6,11,09:35 AM,08:55 PM,06:57 AM,05:50 PM,16,24,24,23,10,4,67,0.0,1014,25,10,168,6,96822
2010-12-09,25,23,0.0,7.2,5,18,10:16 AM,09:49 PM,06:58 AM,05:50 PM,20,26,26,24,35,53,80,21.0,1012,25,9,179,22,96822
2010-12-10,23,21,0.0,7.2,5,25,10:53 AM,10:39 PM,06:58 AM,05:50 PM,20,25,25,22,18,57,84,8.1,1013,23,9,177,12,96822
